0.74446897391204514 0.17165809895115619 -0.6452127121708171

0.84651512060484713 -0.12159458077177845 -0.51829230026530071

0.60444748761597877 -0.059312963340712663 -0.79443389095284345

0.91861390503860085 0.22253378866762644 -0.32653821578946085

0.89543343839205392 -0.077831302713452941 -0.43833919027085699

0.54108742370822982 -0.19502834737776659 -0.81803932889799857

0.9244336573234182 0.28506623039810458 -0.25329756709108669

0.98004638413654277 -0.1302652548147302 -0.15013343508006963

0.84277007073331556 -0.45181439976942073 -0.29257880312346696

0.58619589594587529 -0.0082512190440710443 -0.81012732885670458

0.35358107511618869 0.13517400113938369 -0.92558544323884551

0.76454804844703284 0.16598347765455884 -0.62282884226850987

0.75726062368536495 0.58466454016783198 -0.29107339845130092

0.85136531536606441 0.51884778091271067 -0.077292173171656708

0.98149701218911511 0.17908598909971052 0.067762995595078257

0.89701936352226408 -0.43517288719757846 -0.077335759608579163

0.68133414929803549 -0.46607528010512567 -0.56440908061019968

0.086075348695040993 -0.24612876540151923 -0.96540751249871204

0.32361049716314544 0.14106070343565405 -0.93561644068072058

0.43130633456069212 0.5844982631664678 -0.68726750696013761

0.83154737500228537 0.53243737364475874 0.15823844751854743

0.65483018826260297 0.73252506955791086 0.18602270562794676

0.96038815199533789 -0.16847714563018779 0.22196857639603887

0.91299327465805502 -0.40723257868037038 0.024594863091653398

0.71337451511385064 -0.70067552317612591 0.01227242469687809

0.26949719345520606 -0.40611356721770875 -0.87317984014833661

0.099438498521560337 0.032285860457317378 -0.99451978775000149

-0.16298724777353824 0.12964668703194962 -0.97807305126194277

-0.022699870046116743 0.51458161994090501 -0.85714087075514223

0.33723837935905226 0.89059121029085253 -0.30515171905128541

0.57750716084388098 0.81458990395635544 0.054118088902097773

0.45102374116420818 0.77068079270025036 0.45014297802937581

0.8484645208694771 0.42972222314951641 0.30894460305557342

0.89451203495787579 0.096888878294498076 0.43641810752803778

0.80161217684138764 -0.23549943799123821 0.54950699053371721

